visit_id,product_ids
4358288977464131910,463480470 463480227 463480464 463480471 463480539 489734604
4358685423950889071,495255340 495253660 463480694 495252594 463480695 495263416
4359169062053609646,463480487 463480227 489753829 463480226 463480255 489734604
4359858816445055250,463480213 463480429 463480481 463480224 463480225 463480655
4360277759347917030,463480470 463480466 463480471 489753829 463480465 489734604
4360447878854869286,463480339 495400618 463480240 495521342 463480457 463480337
4360672266798760048,495400939 463480359 463480355 463480356 463480358 495401665
4360676101137891335,463480339 495253660 463480693 463480381 495266185 495267299
4360723155160400006,463480553 463480497 463480322 463480242 463480493 463480221
4361382389125218509,463480273 463480213 463480214 463480691 463480235 463480457
4361723332813389829,495250885 495251312 463480693 463480362 463480322 495264005
4362045536151797767,463480381 495266185 495267299 495266964 495512072 495512445
4362660701159555108,463480652 463480670 463480429 463480210 463480224 463480482
4362685483811602619,463480679 463480497 463480322 463480242 463480553 463480493
4363333243848360069,495401665 463480358 495401146 463480355 463480356 495400939
4363445688787271865,463480356 463480497 463480322 463480242 463480553 463480493
4363637092052369432,463480497 463480273 463480242 463480342 463480322 463480493
4363764541395304580,495400618 495400631 495400385 495400576 495399975 463480464
4364013584447177004,495521342 463480466 463480697 489734604 463480226 495399912
4364069264851730528,463480240 463480466 495399912 495399934 495400631 489734604
4365102424505975120,463480539 495399934 495399997 495400155 463480227 489753829
4365327026116100340,489753829 463480227 463480226 463480255 489734604 463480464
4365456946361008299,463480210 463480212 463480486 463480452 463480658 463480429
4365843326360092868,495399997 495400155 495400618 495399975 463480697 495400474
4366090202421657871,463480679 463480242 463480322 463480641 463480497 463480362
4366141934989737987,463480472 463480240 463480227 463480465 463480226 463480467
4367176763765162054,495277184 495277303 495277192 495277293 495369801 463480322
4367514467622977735,463480391 463480392 463480389 463480684 495370340 463480429
4367999955581534338,463480691 463480235 495493336 463480453 495403168 495403163
4368465447162740742,463480224 463480429 463480225 463480223 495277614 463480481
4368745510765592577,495255157 463480221 463480497 463480322 463480543 463480273
4375603967744803132,495255645 463480497 463480322 463480242 463480553 463480493
4376633766905118997,463480255 463480227 489753829 463480226 489734604 463480464
4377870910384767112,463480342 463480497 463480322 463480242 463480553 463480493
4378259449628852382,463480439 495369801 495277303 495404035 495370340 463480359
4378490404087005287,495493530 463480653 463480213 463480655 463480235 495493336
4378601669655789741,463480699 463480213 463480491 495493336 463480379 463480683
4378806165197291607,495253324 495256593 495256039 463480322 495253660 463480694
4379470042569113607,495267299 495266964 495512072 495512445 495512115 463480698
4379682326195470521,495260496 463480227 489753829 463480226 463480255 489734604
4380460620295176351,1526105009 463480497 463480322 463480242 463480553 463480493
4380490512479027207,495512115 463480698 463480436 495402254 495402022 495402010
4381465339093844011,1228501633 489753829 463480493 463480226 463480346 463480213
4382349230665367722,463480486 463480227 489753829 463480226 463480255 489734604
4382385630610981132,495506738 463480436 495256039 463480379 495403168 495507034
4383052739198845112,489753829 463480227 463480464 463480677 463480697 495400618
4383125156388405575,495402254 495402010 495402176 495402022 495402258 495401997
4383179219911835684,495400385 495400043 495399700 495400314 495399912 463480227
4383658778131169517,463480359 463480497 463480322 463480242 463480553 463480493
4384864182005137412,463480346 463480483 463480359 495404000 495403990 463480350
4385042881417838606,463480484 463480227 489753829 463480226 463480255 489734604
4387184601007915210,495402176 495277614 463480225 463480497 463480679 463480346
4387236923429879846,463480466 463480483 495403982 495403990 495404000 463480350
4387240008937111870,463480697 463480227 489753829 463480226 463480255 489734604
4387685849876660477,495369131 495369801 495277303 495404035 463480439 495370340
4388663313376739661,463480466 463480227 489753829 463480226 463480255 489734604
4388738357189411085,489753829 463480467 495366540 463480240 463480697 489734604
4388781553833214189,463480539 463480213 463480214 463480691 463480235 463480457
4389801182009229363,463480429 463480225 463480224 463480223 495277614 463480481
4390133965831274684,463480467 463480227 489753829 463480226 463480255 489734604
4396507937728102669,495252594 463480497 463480322 463480242 463480553 463480493
4397690723034988884,463480320 463480465 463480256 463480464 463480255 495369801
4398383232512164178,463480342 463480695 463480679 463480497 463480322 463480242
4398517390279180566,495519129 463480212 463480670 463480211 463480452 463480639
4400213036564480123,495519129 463480429 463480223 463480481 463480224 463480665
4400581130689708205,463480470 463480346 463480483 463480359 495404000 495403990
4400945629398564880,463480225 463480497 463480679 463480346 495400618 495399934
4400974414912422067,463480213 463480235 463480665 463480214 463480653 463480457
4401079453049421921,463480695 463480497 463480322 463480242 463480553 463480493
4401534918318883096,463480553 463480497 463480322 463480242 463480493 463480221
4401689582357184694,463480255 463480227 489753829 463480226 489734604 463480464
4401693087905611825,463480497 463480322 463480242 463480553 463480493 463480221
4401993503615746149,463480255 463480482 495400385 463480240 495399719 495399934
4402203117905248508,463480695 463480273 463480497 463480242 463480342 463480493
4402326623442174269,463480240 463480471 463480472 463480694 463480693 463480553
4402469736270266507,495493530 463480235 463480453 463480691 495493336 463480214
4402507249698209975,463480359 463480472 463480226 463480658 463480237 463480493
4402744484549099763,463480322 463480679 463480693 463480242 463480342 463480497
4402847336690090021,463480464 463480227 489753829 463480226 463480255 489734604
4402950312202600764,463480225 463480346 495400618 495399934 495528224 495528684
4403052349688905859,463480213 463480497 463480322 463480242 463480553 463480493
4403382497571766469,463480475 463480472 463480226 463480658 463480237 463480493
4404461392227729721,463480693 463480466 495399912 495399934 495400631 489734604
4405514514041143612,495399934 495528224 495528684 495400618 463480225 495277614
4405991850463199283,489753829 463480227 463480464 463480677 463480697 495400618
4406099761212948496,495400618 463480225 495277614 463480358 495401665 495399820
4406142231406706976,463480221 463480553 463480273 463480543 495260496 463480226
4407057457412571311,463480227 489753829 463480226 463480255 489734604 463480464
4407275895457841468,463480225 495277614 463480358 495400618 495401665 495399820
4407556757410021482,463480471 463480227 489753829 463480226 463480255 489734604
4407565754083311863,495366540 463480497 463480322 463480242 463480553 463480493
4409011804353855759,463480320 463480227 489753829 463480226 463480255 489734604
4409149511222951970,1526105009 463480322 463480553 463480693 495251312 495251659
4409234720424984836,489753829 463480677 495400431 489734604 463480255 463480697
4409327490946564182,463480553 463480497 463480322 463480242 463480493 463480221
4409556015730655433,463480497 495259045 463480221 463480322 463480543 463480273
4409690030892646681,463480255 495400618 495277303 495277184 495277192 495277293
4410380961640874039,1228501633 463480227 489753829 463480226 463480255 489734604
4410801997834354763,495399700 463480227 489753829 463480226 463480255 489734604
4410893360772677778,463480227 489753829 463480226 463480255 489734604 463480464
4411654318174503244,463480273 463480497 463480322 463480242 463480553 463480493
4412711919308767566,463480509 463480514 463480472 463480226 495264803 495404000
4413269057868136625,495404000 463480227 463480429.0 463480493.0 463480693.0 495400618.0
4414379970008449298,463480689 463480553 463480693 463480497 495251312 463480242
4414960055902797825,463480227 495404008 495403990 495403982 463480346 463480483
4416685695266979913,495404029 495266983 495277293 495265868 495267299 495266185
4416958612804730912,463480493 463480665 463480235 495366540 463480658 463480213
4420137954157003061,495401664 495400939 463480227 463480342 463480255 463480256
4421988776426602762,495403143 463480689 463480553 463480694 463480693 1526098025
4423454955465867526,495400618 495253324 495461626 495259045 495256039 495400624
4423521682744672587,463480691 495493945 463480235 463480213 463480665 463480214
4423538267878588489,495404029 495266983 495277293 463480429.0 463480493.0 463480693.0
4423993381791203401,495403982 495403990 495404000 495404008 495404012 463480346
4424364661327265971,463480240 463480227 489753829 463480226 463480255 489734604
4424404840369094690,463480240 463480658 463480486 463480473 495400635 463480471
4424449674792927385,495277184 495277303 495277192 495277293 495369801 463480322
4424522187580637348,495256039 495259045 495400624 495400635 463480225 495277614
4424569687120019509,489734604 463480255 463480256 463480465 463480464 463480468
4424715606375268438,495399820 463480486 463480493 463480240 463480226 463480658
4425656322232680726,463480472 463480486 463480259 463480453 463480227 489753829
4425733330712133685,495400635 495399719 463480466 463480467 463480553 463480693
